0.999976349	 0.005	        0.0
0.9981		0.043577871	0
0.992403877	0.086824089	0
0.982962913	0.129409523	0
0.96984631	0.171010072	0
0.953153894	0.211309131	0
0.933012702	0.25		0
0.909576022	0.286788218	0
0.883022222	0.321393805	0
0.853553391	0.353553391	0
0.821393805	0.383022222	0
0.786788218	0.409576022	0
0.75		0.433012702	0
0.711309131	0.453153894	0
0.671010072	0.46984631	0
0.629409523	0.482962913	0
0.586824089	0.492403877	0
0.543577871	0.498097349	0
0.5		0.5		0
0.456422129	0.498097349	0
0.413175911	0.492403877	0
0.370590477	0.482962913	0
0.328989928	0.46984631	0
0.288690869	0.453153894	0
0.25		0.433012702	0
0.213211782	0.409576022	0
0.178606195	0.383022222	0
0.146446609	0.353553391	0
0.116977778	0.321393805	0
0.090423978	0.286788218	0
0.066987298	0.25		0
0.046846106	0.211309131	0
0.03015369	0.171010072	0
0.017037087	0.129409523	0
0.007596123	0.086824089	0
0.001902651	0.043577871	0
0		0		0
0.001902651	-0.043577871	0
0.007596123	-0.086824089	0
0.017037087	-0.129409523	0
0.03015369	-0.171010072	0
0.046846106	-0.211309131	0
0.066987298	-0.25		0
0.090423978	-0.286788218	0
0.116977778	-0.321393805	0
0.146446609	-0.353553391	0
0.178606195	-0.383022222	0
0.213211782	-0.409576022	0
0.25		-0.433012702	0
0.288690869	-0.453153894	0
0.328989928	-0.46984631	0
0.370590477	-0.482962913	0
0.413175911	-0.492403877	0
0.456422129	-0.498097349	0
0.5		-0.5		0
0.543577871	-0.498097349	0
0.586824089	-0.492403877	0
0.629409523	-0.482962913	0
0.671010072	-0.46984631	0
0.711309131	-0.453153894	0
0.75		-0.433012702	0
0.786788218	-0.409576022	0
0.821393805	-0.383022222	0
0.853553391	-0.353553391	0
0.883022222	-0.321393805	0
0.909576022	-0.286788218	0
0.933012702	-0.25	0
0.953153894	-0.211309131	0
0.96984631	-0.171010072	0
0.982962913	-0.129409523	0
0.992403877	-0.086824089	0
0.998097349	-0.043577871
0.999976349	-0.005	        0.0
